,user,country,rating
56992,45122,110,2
56993,64075,149,3
56994,20636,86,3
56995,573,157,2
56996,12509,157,3
56997,15857,39,2
56998,26954,87,4
56999,29171,186,5
57000,31796,175,4
57001,37997,84,2
57002,30315,32,2
57003,57155,116,4
57004,53216,19,2
57005,46926,155,4
57006,73904,198,2
57007,12666,107,3
57008,23237,107,1
57009,77009,73,2
57010,74293,26,2
57011,22634,17,4
57012,1335,26,4
57013,25322,190,4
57014,79909,29,2
57015,55092,128,3
57016,65925,167,3
57017,80493,157,2
57018,78446,107,3
57019,76193,213,1
57020,45000,55,5
57021,22334,94,2
57022,24767,202,5
57023,39055,77,3
57024,912,8,2
57025,81341,58,5
57026,37321,171,3
57027,77692,94,2
57028,24934,36,2
57029,79119,66,2
57030,20778,34,3
57031,69866,182,3
57032,34041,92,3
57033,42894,136,2
57034,34533,40,2
57035,20425,20,4
57036,35583,143,4
57037,36783,90,3
57038,49333,76,4
57039,71163,122,2
57040,22194,207,2
57041,16705,68,3
57042,3665,9,2
57043,78517,131,3
57044,65355,121,3
57045,57522,45,2
57046,11852,122,3
57047,13888,92,3
57048,82803,116,3
57049,946,217,2
57050,5397,90,4
57051,36708,203,2
57052,26890,137,3
57053,52870,210,2
57054,2043,92,4
57055,59185,95,3
57056,30835,176,4
57057,61082,4,2
57058,16867,103,2
57059,41182,199,4
57060,61503,6,1
57061,82657,54,3
57062,24301,74,4
57063,41266,193,2
57064,46579,172,3
57065,30457,71,2
57066,59782,87,3
57067,34091,24,3
57068,54378,13,5
57069,33990,91,3
57070,11168,156,3
57071,41168,181,2
57072,62228,215,2
57073,44793,84,3
57074,24433,130,3
57075,81226,138,2
57076,25352,206,4
57077,48560,113,1
57078,998,160,5
57079,544,173,2
57080,75593,52,4
57081,40100,181,4
57082,39912,77,2
57083,12935,196,4
57084,58302,2,5
57085,30434,69,3
57086,28680,92,4
57087,15896,213,3
57088,43044,168,3
57089,57529,21,4
57090,53043,164,3
57091,41937,127,5
57092,73025,86,4
57093,15425,185,2
57094,11579,156,3
57095,76179,163,4
57096,13998,216,2
57097,43400,38,3
57098,29618,31,3
57099,54984,51,2
57100,63896,72,5
57101,35457,165,4
57102,67163,216,2
57103,9325,140,2
57104,7785,146,2
57105,56057,88,3
57106,43956,115,3
57107,59210,36,4
57108,29533,103,4
57109,7535,23,4
57110,2258,85,4
57111,31278,180,3
57112,53106,105,4
57113,70267,136,1
57114,56980,178,3
57115,40171,108,2
57116,38342,205,3
57117,67471,48,2
57118,74993,85,2
57119,8156,51,2
57120,21577,0,4
57121,47342,159,1
57122,4324,144,2
57123,63660,178,4
57124,79119,137,5
57125,68910,102,4
57126,21178,218,1
57127,30212,31,4
57128,32233,18,1
57129,34270,154,5
57130,57232,87,2
57131,46409,48,3
57132,76575,31,3
57133,42248,143,3
57134,45655,49,4
57135,71710,75,2
57136,82155,59,3
57137,50333,59,3
57138,64657,24,4
57139,15506,216,2
57140,18026,20,4
57141,13151,128,2
57142,10439,139,1
57143,34730,204,5
57144,10135,159,2
57145,35886,121,2
57146,78037,41,3
57147,7335,25,1
57148,10884,44,2
57149,66635,149,3
57150,25892,113,1
57151,5573,19,3
57152,59073,54,2
57153,43024,1,4
57154,24169,138,2
57155,46281,204,3
57156,251,36,2
57157,78033,48,4
57158,76611,16,4
57159,64305,121,3
57160,13203,17,3
57161,66349,81,2
57162,50043,39,3
57163,67549,197,4
57164,45415,122,2
57165,30855,75,3
57166,34947,73,3
57167,23140,89,2
57168,75724,193,4
57169,65384,103,4
57170,65514,0,2
57171,56706,153,2
57172,43028,38,4
57173,79178,213,3
57174,43109,86,4
57175,29418,22,2
57176,14492,57,5
57177,80783,112,2
57178,67755,197,3
57179,26806,166,3
57180,3967,79,4
57181,36829,67,2
57182,27172,12,2
57183,82670,17,4
57184,67574,180,4
57185,12898,129,4
57186,54425,102,4
57187,63825,56,5
57188,4203,68,3
57189,57606,69,1
57190,62057,67,2
57191,44669,214,5
57192,45618,108,2
57193,78079,9,3
57194,31883,93,1
57195,81048,53,3
57196,78996,109,2
57197,21276,151,3
57198,47892,179,3
57199,56461,79,4
57200,31582,124,2
57201,18587,14,3
57202,59843,19,2
57203,69484,28,3
57204,67667,124,2
57205,74839,147,1
57206,47599,217,3
57207,69384,49,3
57208,80412,56,4
57209,16914,104,2
57210,59892,42,3
57211,59475,66,2
57212,75148,88,1
57213,29478,44,2
57214,4207,12,3
57215,10970,202,5
57216,65207,130,4
57217,50944,51,4
57218,69778,33,2
57219,32592,29,4
57220,18547,15,3
57221,43534,36,2
57222,23679,65,2
57223,38818,200,1
57224,3462,29,2
57225,15451,193,4
57226,80037,129,2
57227,4860,76,5
57228,31495,168,3
57229,13435,81,4
57230,32527,38,3
57231,81820,117,5
57232,58267,42,4
57233,33458,9,1
57234,66979,217,2
57235,35450,192,2
57236,52752,79,3
57237,2738,77,2
57238,52432,56,4
57239,48254,119,4
57240,30205,164,2
57241,55288,26,2
57242,12261,183,4
57243,15213,124,4
57244,27006,7,4
57245,54525,200,1
57246,40264,101,3
57247,73683,43,3
57248,9366,20,4
57249,18178,101,2
57250,13355,168,3
57251,32740,142,2
57252,8343,190,2
57253,10383,7,5
57254,28882,104,3
57255,55690,150,2
57256,63479,35,3
57257,26922,38,4
57258,33698,148,2
57259,17748,84,3
57260,39823,157,4
57261,57473,209,4
57262,53713,71,2
57263,73615,64,2
57264,33289,24,4
57265,82977,145,3
57266,45257,67,4
57267,77871,87,4
57268,57123,219,2
57269,27417,102,2
57270,64145,57,4
57271,40022,171,4
57272,38167,3,4
57273,80479,103,4
57274,24914,87,3
57275,8967,151,3
57276,41035,143,2
57277,78708,213,3
57278,1597,159,2
57279,45627,220,5
57280,64800,111,4
57281,68334,114,3
57282,12610,16,4
57283,57430,157,2
57284,39731,87,2
57285,66115,123,1
57286,49599,83,3
57287,53175,14,4
57288,10073,206,4
57289,23687,201,3
57290,67643,16,4
57291,38449,157,2
57292,28842,127,5
57293,57124,144,4
57294,67447,42,4
57295,62324,10,4
57296,18592,160,4
57297,74878,90,3
57298,52887,99,4
57299,55319,199,4
57300,76178,61,2
57301,21500,57,4
57302,30749,146,4
57303,35080,217,4
57304,9205,43,4
57305,24596,31,4
57306,38141,93,3
57307,5737,10,3
57308,73509,121,3
57309,54218,106,2
57310,27965,35,3
57311,43114,122,3
57312,42919,68,5
57313,79466,150,2
57314,25816,165,3
57315,73995,148,4
57316,3685,184,5
57317,25998,101,4
57318,74692,46,4
57319,55870,185,3
57320,32907,145,5
57321,76965,87,4
57322,41845,132,3
57323,1910,179,3
57324,58511,156,5
57325,6676,28,3
57326,71793,88,1
57327,54676,55,3
57328,71713,158,3
57329,61921,133,3
57330,8005,154,4
57331,75148,211,3
57332,81945,127,4
57333,63167,20,4
57334,57074,189,4
57335,2252,207,2
57336,55989,195,3
57337,15751,129,4
57338,52280,129,3
57339,74713,135,3
57340,11189,187,3
57341,38594,206,3
57342,51641,171,5
57343,18287,124,3
57344,10976,4,3
57345,32320,96,1
57346,46515,91,3
57347,72811,56,4
57348,62320,66,3
57349,63561,154,4
57350,77566,215,4
57351,36821,212,3
57352,62476,41,4
57353,75828,57,4
57354,722,37,4
57355,72353,5,3
57356,78642,55,5
57357,46555,181,3
57358,36888,207,4
57359,61663,21,2
57360,59547,87,3
57361,75250,127,3
57362,54837,91,2
57363,80494,209,2
57364,18899,146,3
57365,16759,39,4
57366,80344,77,2
57367,2839,192,4
57368,13387,24,4
57369,37759,80,1
57370,39036,49,4
57371,66871,37,2
57372,73708,51,3
57373,54438,215,3
57374,76489,89,2
57375,45354,56,4
57376,74397,200,2
57377,3399,68,3
57378,54448,77,3
57379,58268,176,2
57380,4010,17,4
57381,60648,75,3
57382,58112,217,2
57383,77540,79,5
57384,34232,33,4
57385,30596,96,2
57386,80039,183,3
57387,74726,38,4
57388,54317,66,4
57389,61546,117,4
57390,52614,137,3
57391,76201,88,2
57392,82714,114,3
57393,20392,192,4
57394,8170,93,3
57395,27346,212,2
57396,53769,67,3
57397,70263,0,3
57398,20035,37,3
57399,49403,161,2
57400,129,150,4
57401,1092,69,1
57402,7536,88,2
57403,23955,43,3
57404,20975,83,3
57405,6110,52,4
57406,74244,11,4
57407,73954,143,4
57408,29142,27,3
57409,10440,56,5
57410,32400,52,4
57411,54990,81,2
57412,11142,212,4
57413,51904,7,5
57414,55872,181,3
57415,46135,201,2
57416,22898,134,4
57417,69043,10,2
57418,74240,200,2
57419,74687,212,3
57420,36965,169,3
57421,21711,64,3
57422,1397,5,3
57423,1836,96,2
57424,73538,72,3
57425,35413,141,3
57426,76201,144,2
57427,80555,83,1
57428,66022,37,3
57429,6550,129,2
57430,47588,62,3
57431,72247,83,2
57432,1340,155,4
57433,51092,33,3
57434,48778,184,4
57435,64263,80,1
57436,13583,169,4
57437,15066,74,4
57438,79223,6,2
57439,7379,207,2
57440,70604,161,3
57441,2661,127,3
57442,61571,207,3
57443,28983,72,3
57444,74375,119,2
57445,39108,9,1
57446,12646,153,4
57447,77339,148,3
57448,12253,69,1
57449,29340,162,1
57450,38640,59,3
57451,62290,192,4
57452,72323,133,3
57453,64818,37,3
57454,9569,131,3
57455,16198,192,3
57456,41019,56,4
57457,75634,21,4
57458,53255,40,4
57459,35853,60,1
57460,9367,120,2
57461,61826,93,2
57462,29665,79,5
57463,5439,20,3
57464,41641,47,4
57465,23238,138,1
57466,2868,214,3
57467,1112,60,3
57468,67715,197,4
57469,36263,37,3
57470,36562,23,3
57471,44203,128,3
57472,72795,156,3
57473,56300,13,3
57474,12628,47,5
57475,16170,114,2
57476,16917,163,2
57477,7735,207,3
57478,22628,99,2
57479,78819,146,2
57480,37196,9,1
57481,80277,112,2
57482,31174,15,2
57483,26014,0,4
57484,49098,43,5
57485,31347,150,2
57486,32335,128,4
57487,53390,178,5
57488,62078,46,4
57489,47853,64,3
57490,71696,104,2
57491,39071,155,3
57492,75285,84,4
57493,43948,76,3
57494,31015,153,3
57495,82463,59,4
57496,59772,204,4
57497,47017,112,3
57498,53687,116,2
57499,64233,161,2
57500,12268,186,5
57501,79078,78,2
57502,60620,153,2
57503,75262,0,3
57504,44439,22,2
57505,16309,144,2
57506,9094,207,2
57507,43744,20,4
57508,77206,104,3
57509,51364,1,4
57510,1604,54,4
57511,70046,198,3
57512,63252,72,3
57513,4344,98,5
57514,69363,66,2
57515,31318,125,5
57516,74821,70,3
57517,63205,152,3
57518,70141,65,3
57519,63807,32,2
57520,62367,140,3
57521,80106,219,1
57522,40990,216,3
57523,71582,71,4
57524,31657,183,3
57525,42982,97,5
57526,55523,180,3
57527,7677,102,3
57528,74861,41,2
57529,30747,34,2
57530,40632,147,2
57531,75550,73,2
57532,17449,19,3
57533,32606,112,3
57534,22823,68,4
57535,6092,212,4
57536,31937,53,3
57537,43266,109,3
57538,78548,33,4
57539,730,217,2
57540,69104,131,3
57541,16704,119,4
57542,72317,83,3
57543,55971,59,2
57544,65658,36,4
57545,24914,88,3
57546,62580,89,2
57547,52515,72,5
57548,58651,210,3
57549,48342,65,4
57550,51525,108,4
57551,12253,167,3
57552,19182,139,2
57553,4747,73,3
57554,10721,211,3
57555,22733,182,4
57556,66879,64,3
57557,58018,39,3
57558,50841,191,3
57559,6081,101,4
57560,48835,17,2
57561,24911,196,4
57562,56026,44,2
57563,23727,211,3
57564,71216,46,3
57565,68104,186,5
57566,17657,37,3
57567,21557,68,3
57568,63210,55,4
57569,34260,41,3
57570,39485,212,2
57571,70694,176,4
57572,1996,183,5
57573,59897,182,4
57574,45955,114,3
57575,53632,36,4
57576,1364,60,3
57577,77968,58,4
57578,47432,101,4
57579,10919,184,3
57580,47475,209,4
57581,64965,18,1
57582,32969,60,1
57583,31574,187,3
57584,11515,123,1
57585,14535,112,3
57586,81068,26,2
57587,78280,195,4
57588,61303,200,3
57589,29645,62,4
57590,7643,165,2
57591,77767,171,5
57592,72610,89,4
57593,8367,115,2
57594,41007,13,5
57595,20906,24,4
57596,77184,192,4
57597,24926,74,3
57598,61098,159,1
57599,4614,94,2
57600,18465,49,5
57601,32517,80,1
57602,71164,116,2
57603,77946,54,4
57604,4957,8,2
57605,27079,193,2
57606,628,63,4
57607,66481,2,3
57608,13555,115,4
57609,4436,204,5
57610,12282,188,1
57611,78959,157,4
57612,66281,165,3
57613,82925,30,4
57614,24378,207,4
57615,13739,25,1
57616,64667,95,4
57617,41683,27,3
57618,43284,191,2
57619,39412,207,2
57620,67430,116,4
57621,58710,213,2
57622,20044,108,3
57623,69826,134,2
57624,60470,142,4
57625,59261,53,2
57626,71311,9,3
57627,6363,85,2
57628,1552,159,2
57629,72475,213,3
57630,60310,27,2
57631,66315,148,2
57632,33714,113,3
57633,63057,75,3
57634,14816,207,4
57635,68328,85,4
57636,57791,73,3
57637,47238,14,4
57638,22302,184,5
57639,35469,186,5
57640,33802,50,5
57641,69074,7,4
57642,79853,82,3
57643,75486,168,4
57644,70391,75,4
57645,67732,171,5
57646,3469,17,3
57647,47391,167,4
57648,6323,144,4
57649,81246,42,4
57650,19036,139,1
57651,30534,40,3
57652,12116,83,2
57653,50750,198,1
57654,15846,114,2
57655,76420,20,2
57656,9416,178,4
57657,77736,149,3
57658,16646,129,2
57659,7114,142,3
57660,64249,121,3
57661,74375,190,3
57662,20113,205,3
57663,42849,175,4
57664,63554,199,4
57665,17212,132,4
57666,82882,187,2
57667,5296,22,3
57668,52237,188,3
57669,55511,180,2
57670,35162,29,4
57671,49389,210,3
57672,27215,193,2
57673,59387,85,3
57674,36128,134,4
57675,25030,52,2
57676,47676,150,4
57677,31152,164,3
57678,71240,112,4
57679,10451,19,3
57680,9947,71,4
57681,48197,81,3
57682,23805,118,4
57683,11294,161,3
57684,81293,76,3
57685,62403,162,3
57686,43168,147,2
57687,17861,16,5
57688,68070,197,2
57689,1255,169,3
57690,80671,58,4
57691,38271,111,3
57692,35879,141,2
57693,41202,30,5
57694,20211,220,5
57695,19056,90,5
57696,41790,47,5
57697,55604,88,2
57698,71074,116,2
57699,77956,33,4
57700,52901,131,3
57701,64295,4,4
57702,64372,72,5
57703,6545,161,4
57704,29994,133,4
57705,49947,217,2
57706,37073,44,2
57707,10259,187,2
57708,48887,121,2
57709,14994,32,1
57710,33994,197,2
57711,6965,126,4
57712,75747,97,3
57713,79678,176,4
57714,54392,21,4
57715,34821,8,4
57716,34764,8,2
57717,68327,171,3
57718,36223,15,2
57719,64379,219,3
57720,38814,105,3
57721,71065,217,2
57722,13529,43,3
57723,71105,64,3
57724,3442,123,2
57725,59238,169,3
57726,20821,5,2
57727,12141,127,4
57728,35632,64,2
57729,54499,22,2
57730,69755,155,4
57731,67533,178,5
57732,48130,148,4
57733,47856,79,5
57734,51330,84,4
57735,15632,139,1
57736,70117,131,4
57737,4565,215,2
57738,34660,105,3
57739,1666,157,3
57740,38149,123,1
57741,41842,14,3
57742,21023,8,2
57743,31850,215,2
57744,8129,163,3
57745,67802,33,4
57746,2249,104,4
57747,46377,27,3
57748,29012,218,1
57749,33022,55,4
57750,36222,167,2
57751,82917,135,4
57752,65348,83,1
57753,30553,208,4
57754,50241,150,3
57755,44324,166,4
57756,38397,162,3
57757,51543,77,2
57758,8152,26,3
57759,67646,191,3
57760,4831,106,3
57761,74322,210,1
57762,80366,75,2
57763,64415,186,4
57764,31386,150,3
57765,74303,56,4
57766,2066,31,4
57767,75602,105,3
57768,13579,18,1
57769,55351,96,2
57770,80937,114,2
57771,80463,157,3
57772,60175,149,2
57773,16838,200,3
57774,75545,175,3
57775,18315,175,3
57776,54495,144,3
57777,37730,14,3
57778,82439,203,4
57779,41589,219,3
57780,10939,200,1
57781,49653,2,4
57782,68448,75,2
57783,49755,14,2
57784,74347,209,3
57785,45582,194,4
57786,81191,96,3
57787,34804,199,4
57788,37815,128,4
57789,14501,204,5
57790,58996,70,3
57791,32833,192,2
57792,50045,32,1
57793,72261,33,2
57794,44397,11,3
57795,54105,87,3
57796,38915,120,3
57797,25077,51,2
57798,28200,184,3
57799,33301,56,3
57800,11150,9,3
57801,21530,115,4
57802,59360,28,2
57803,69737,65,4
57804,53044,192,4
57805,24842,82,2
57806,6278,151,3
57807,41940,181,2
57808,78551,22,4
57809,6867,77,3
57810,29748,221,3
57811,32047,4,4
57812,70859,221,4
57813,60298,136,2
57814,2766,149,3
57815,9376,32,1
57816,44374,189,3
57817,25039,3,2
57818,6653,175,3
57819,42839,49,3
57820,58858,58,5
57821,50323,24,2
57822,16743,72,3
57823,46397,18,2
57824,62812,55,3
57825,62420,84,3
57826,80044,27,4
57827,55300,129,3
57828,11992,167,2
57829,53432,168,4
57830,10712,24,2
57831,64875,82,4
57832,57696,201,2
57833,14792,24,4
57834,24561,52,2
57835,36708,91,4
57836,63319,156,3
57837,33672,42,4
57838,64019,190,3
57839,1622,26,4
57840,72669,29,2
57841,58751,126,3
57842,45820,129,2
57843,11107,34,4
57844,66651,209,2
57845,25545,31,3
57846,8501,124,2
57847,81067,59,2
57848,66238,50,4
57849,22612,37,4
57850,43087,142,3
57851,10380,214,3
57852,77800,179,4
57853,12748,121,4
57854,31762,87,2
57855,56439,197,4
57856,59407,168,2
57857,60848,18,3
57858,1583,95,4
57859,50874,135,2
57860,52376,195,4
57861,74992,42,2
57862,66119,68,5
57863,68055,215,4
57864,73465,221,4
57865,26572,180,4
57866,82145,121,3
57867,7243,195,2
57868,61817,59,2
57869,54240,168,4
57870,77462,18,2
57871,62109,132,2
57872,5461,43,4
57873,50220,99,2
57874,45436,5,2
57875,64440,153,4
57876,1095,20,3
57877,23628,15,2
57878,37306,7,3
57879,52309,177,2
57880,72993,148,4
57881,16305,86,4
57882,6858,32,3
57883,5524,107,1
57884,18400,4,2
57885,22440,7,4
57886,19232,172,4
57887,45556,145,5
57888,63623,193,4
57889,79017,185,2
57890,53122,70,3
57891,12781,37,2
57892,62693,108,2
57893,35678,150,3
57894,36362,81,4
57895,3207,213,1
57896,57481,67,3
57897,38642,131,3
57898,13987,57,5
57899,28296,117,3
57900,78240,138,2
57901,24715,215,4
57902,55125,138,2
57903,75485,145,3
57904,22145,139,1
57905,53593,165,2
57906,26702,62,4
57907,7594,65,2
57908,38800,45,3
57909,39,167,3
57910,32663,16,4
57911,51089,193,2
57912,50064,215,3
57913,57541,45,2
57914,8454,185,4
57915,52190,139,3
57916,14958,67,2
57917,50070,47,5
57918,57171,207,3
57919,33970,74,4
57920,76465,63,2
57921,55061,116,2
57922,25828,145,5
57923,41601,21,4
57924,72891,117,5
57925,22070,94,2
57926,67145,220,5
57927,50582,71,4
57928,57601,211,2
57929,20977,94,2
57930,16124,176,2
57931,23469,149,2
57932,28509,82,3
57933,74549,112,3
57934,25087,67,4
57935,20275,75,3
57936,1926,88,2
57937,633,36,4
57938,51775,89,3
57939,42880,6,3
57940,23303,178,4
57941,30655,1,3
57942,4762,60,2
57943,80669,132,3
57944,45984,109,4
57945,81438,181,2
57946,73673,61,1
57947,56773,173,3
57948,43958,127,5
57949,19463,162,2
57950,78366,36,4
57951,57485,41,4
57952,4322,207,3
57953,80656,23,3
57954,6572,73,2
57955,31851,59,4
57956,56088,188,3
57957,52376,52,2
57958,25938,192,3
57959,30344,179,3
57960,44080,166,4
57961,7513,125,5
57962,19850,48,4
57963,45260,28,3
57964,7592,143,2
57965,47390,80,2
57966,13068,185,3
57967,71292,62,3
57968,16210,193,2
57969,3159,123,3
57970,82925,192,4
57971,53583,0,2
57972,77986,212,2
57973,25947,9,2
57974,24572,24,2
57975,69635,180,2
57976,56196,190,4
57977,63017,168,4
57978,79058,98,4
57979,73363,8,4
57980,17754,176,3
57981,66885,156,5
57982,41690,177,2
57983,67512,4,2
57984,6931,62,3
57985,1270,106,4
57986,48408,18,2
57987,21193,185,2
57988,19995,67,2
57989,31306,171,5
57990,63979,57,3
57991,35632,28,3
57992,62096,76,5
57993,43768,198,1
57994,53363,202,4
57995,58633,58,5
57996,60533,178,3
57997,65619,10,4
57998,40438,97,5
57999,62672,192,2
58000,28567,148,3
58001,52874,155,5
58002,606,36,4
58003,11892,94,4
58004,27335,68,3
58005,63666,91,4
58006,27019,134,4
58007,9177,190,2
58008,40034,201,4
58009,56812,4,3
58010,60325,105,2
58011,62747,186,5
58012,378,216,4
58013,37866,195,4
58014,72396,187,2
58015,30462,28,4
58016,6764,130,2
58017,29109,77,3
58018,18742,1,3
58019,21399,201,2
58020,9765,162,2
58021,75908,150,3
58022,54324,50,4
58023,60698,136,2
58024,79656,31,2
58025,61322,159,2
58026,2270,164,2
58027,45220,51,4
58028,81968,127,3
58029,8420,139,2
58030,23754,122,2
58031,17097,64,3
58032,2933,12,3
58033,36043,123,1
58034,60033,36,3
58035,71499,169,3
58036,41988,193,4
58037,77404,192,3
58038,47940,7,4
58039,74921,204,5
58040,42430,201,2
58041,24011,70,2
58042,32898,83,1
58043,79372,17,2
58044,33894,45,2
58045,21327,216,2
58046,11008,97,5
58047,72540,85,3
58048,22653,146,2
58049,29899,135,2
58050,28333,123,1
58051,30304,205,2
58052,33306,142,2
58053,68377,195,3
58054,63821,198,2
58055,14158,39,3
58056,32432,55,5
58057,78281,160,3
58058,6846,152,5
58059,26326,158,3
58060,59213,92,2
58061,43463,93,2
58062,80569,66,3
58063,10196,144,4
58064,37035,97,5
58065,15851,20,3
58066,75610,40,2
58067,1490,163,2
58068,17699,91,3
58069,62188,201,3
58070,79345,76,4
58071,29649,132,2
58072,55011,88,1
58073,49645,30,4
58074,48903,139,2
58075,39908,215,2
58076,26518,40,2
58077,12427,170,3
58078,20343,113,2
58079,49318,84,3
58080,25212,136,1
58081,4177,148,3
58082,73855,66,3
58083,2811,165,2
58084,77817,86,5
58085,70840,201,4
58086,42243,71,2
58087,68261,205,4
58088,34966,153,4
58089,64999,89,2
58090,19142,202,3
58091,63478,42,3
58092,13628,143,3
58093,37069,125,4
58094,65693,197,4
58095,27051,41,3
58096,37011,97,3
58097,36567,110,3
58098,16452,204,5
58099,81944,65,3
58100,38810,33,4
58101,3725,195,4
58102,67330,111,2
58103,14629,170,4
58104,27085,119,3
58105,15300,162,1
58106,3192,7,4
58107,59797,143,2
58108,20240,124,2
58109,20909,85,4
58110,52951,116,3
58111,39084,1,3
58112,29865,214,3
58113,51927,9,3
58114,11590,50,5
58115,38548,52,3
58116,31528,100,2
58117,32581,182,3
58118,28681,133,4
58119,4484,83,1
58120,36348,122,3
58121,36300,204,3
58122,58467,107,1
58123,34392,195,2
58124,12791,34,3
58125,65146,74,5
58126,17780,212,4
58127,65425,38,4
58128,77332,197,3
58129,16123,133,5
58130,10901,44,2
58131,12453,108,2
58132,61215,31,3
58133,55636,7,3
58134,23087,112,2
58135,54841,144,4
58136,78007,203,4
58137,57863,111,2
58138,41204,212,2
58139,11123,136,3
58140,14151,85,2
58141,76401,43,5
58142,33131,200,1
58143,82573,218,2
58144,8824,119,3
58145,6353,150,4
58146,63719,137,3
58147,57243,210,3
58148,48189,19,1
58149,42197,206,3
58150,7402,13,4
58151,17630,136,3
58152,34676,140,4
58153,16521,79,5
58154,46607,22,4
58155,74812,66,4
58156,15600,44,2
58157,68328,173,2
58158,62048,170,3
58159,22171,171,5
58160,78492,183,4
58161,75706,122,4
58162,19920,104,3
58163,16048,183,4
58164,47615,40,3
58165,77592,123,3
58166,52517,166,3
58167,5970,146,4
58168,30332,169,4
58169,22068,220,5
58170,80303,15,2
58171,48124,24,2
58172,71513,160,3
58173,64758,196,5
58174,30196,75,2
58175,35308,161,3
58176,199,79,5
58177,81366,150,4
58178,11185,105,4
58179,55986,176,3
58180,4997,50,3
58181,10499,112,4
58182,74152,210,3
58183,58326,154,4
58184,69162,49,5
58185,69816,159,2
58186,23936,46,2
58187,50304,159,2
58188,26896,0,2
58189,3986,164,4
58190,69550,30,3
58191,68484,180,2
58192,66771,111,2
58193,76408,138,1
58194,40232,74,5
58195,21534,212,4
58196,70455,86,3
58197,35752,129,2
58198,13579,62,4
58199,25579,22,4
58200,14420,108,4
58201,50314,99,4
58202,25625,208,4
58203,42938,14,4
58204,31450,219,2
58205,72846,168,2
58206,65084,150,4
58207,32229,149,2
58208,18770,112,3
58209,55413,52,3
58210,66931,31,2
58211,53360,12,3
58212,1038,53,2
58213,39415,136,3
58214,7119,109,2
58215,30229,153,4
58216,22684,120,3
58217,5114,115,3
58218,68129,94,4
58219,15014,183,3
58220,69616,0,2
58221,10095,104,4
58222,70438,146,2
58223,82889,120,4
58224,37805,180,4
58225,11485,137,3
58226,28540,94,3
58227,64629,182,5
58228,23290,117,4
58229,3563,99,4
58230,48651,208,2
58231,78644,208,3
58232,71782,71,3
58233,23283,25,2
58234,20130,49,3
58235,42309,1,2
58236,19406,106,3
58237,65226,137,4
58238,80562,100,4
58239,13588,175,4
58240,58397,117,4
58241,4427,124,3
58242,52455,75,3
58243,66633,99,1
58244,954,120,2
58245,65571,146,2
58246,36757,21,4
58247,81254,113,2
58248,65569,75,3
58249,13988,162,1
58250,1908,45,2
58251,67248,78,3
58252,81974,14,3
58253,73630,209,3
58254,25390,213,3
58255,21467,193,3
58256,43108,44,2
58257,38744,38,4
58258,17693,80,1
58259,68358,22,2
58260,52572,30,3
58261,19475,14,2
58262,19635,87,4
58263,59390,0,3
58264,76708,0,3
58265,54257,4,4
58266,61286,141,4
58267,60445,136,1
58268,71935,136,2
58269,56975,204,4
58270,80274,109,2
58271,73480,205,4
58272,5727,163,4
58273,68059,161,3
58274,69629,40,3
58275,69443,124,4
58276,53043,127,3
58277,7992,115,2
58278,40836,91,2
58279,53411,34,4
58280,9639,156,3
58281,51041,16,5
58282,14393,151,3
58283,59453,23,3
58284,73098,34,2
58285,30594,9,3
58286,25618,156,4
58287,57230,50,5
58288,36793,213,1
58289,72273,90,4
58290,54044,16,4
58291,53366,154,5
58292,28718,129,2
58293,49666,101,4
58294,77904,46,2
58295,2917,56,3
58296,20306,181,3
58297,24916,27,2
58298,21768,123,3
58299,1276,152,5
58300,57708,8,4
58301,6412,92,3
58302,46462,154,4
58303,81692,85,4
58304,77327,13,3
58305,6794,53,3
58306,64403,54,2
58307,39715,174,4
58308,20734,191,3
58309,40294,80,2
58310,81278,6,2
58311,80227,171,3
58312,77599,213,1
58313,19430,126,2
58314,59006,168,3
58315,79687,201,4
58316,49328,72,4
58317,59758,8,2
58318,76248,106,3
58319,69697,59,2
58320,12063,117,3
58321,54263,159,2
58322,19048,27,2
58323,42859,8,4
58324,28719,93,1
58325,43859,131,4
58326,57143,144,2
58327,80152,147,1
58328,10920,97,4
58329,70581,131,3
58330,80839,44,2
58331,18238,43,3
58332,53484,121,3
58333,57485,159,3
58334,75197,31,4
58335,60054,170,4
58336,10336,56,3
58337,38158,167,3
58338,81486,192,4
58339,81381,31,2
58340,10366,29,3
58341,14114,158,3
58342,81289,145,3
58343,19360,183,3
58344,43580,69,3
58345,27745,22,3
58346,45654,204,4
58347,69097,130,4
58348,74296,77,3
58349,48253,176,3
58350,49928,15,3
58351,45756,134,4
58352,13013,31,4
58353,27581,173,2
58354,42018,142,2
58355,1997,95,2
58356,71405,205,3
58357,56078,117,4
58358,62828,164,2
58359,70739,63,2
58360,59978,153,4
58361,282,25,2
58362,41144,197,4
58363,46135,24,3
58364,73883,10,4
58365,80736,149,4
58366,32860,117,3
58367,30650,27,2
58368,16043,105,2
58369,43807,80,3
58370,25336,11,3
58371,81890,113,3
58372,17847,201,4
58373,59880,41,3
58374,7760,5,2
58375,14015,207,2
58376,11710,172,3
58377,35294,21,4
58378,59318,103,2
58379,57242,148,4
58380,80209,166,4
58381,21874,79,5
58382,45875,118,3
58383,65659,134,3
58384,15995,183,5
58385,8741,146,3
58386,46848,12,3
58387,24900,192,3
58388,27850,147,1
58389,27649,31,3
58390,39201,108,2
58391,25673,159,1
